,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise
66,66,2007-06-05,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,2,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
67,67,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
68,68,2007-06-05,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,3,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
69,69,2007-06-05,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,3,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
70,70,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
71,71,2007-06-05,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
72,72,2007-06-05,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
73,73,2007-06-05,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
74,74,2007-06-05,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
75,75,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
76,76,2007-06-05,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,10,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
77,77,2007-06-05,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
78,78,2007-06-05,"2100 North Lawler Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,21, N LAWLER AVE,T154,"2100  N LAWLER AVE, Chicago, IL",41.918705,-87.752329,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
79,79,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,3,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
80,80,2007-06-05,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,8,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
81,81,2007-06-05,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.61425799999998,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
82,82,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
83,83,2007-06-05,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
84,84,2007-06-05,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,63.5,49.0,56.5,47.5,51.5,8.5,0.0,0.3449999988079071,29.130001068115234,29.78499984741211,5.699999809265138,4.0,7.8500003814697275,1.0,1.0,0.0,0.0,0.0,1923.0,417.0
85,85,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
86,86,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
87,87,2007-06-26,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX SALINARIUS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
88,88,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
89,89,2007-06-26,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
90,90,2007-06-26,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
91,91,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
92,92,2007-06-26,"1500 West Webster Avenue, Chicago, IL 60614, USA",CULEX RESTUANS,15, W WEBSTER AVE,T045,"1500  W WEBSTER AVE, Chicago, IL",41.9216,-87.666455,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
93,93,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
94,94,2007-06-26,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,6,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
95,95,2007-06-26,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
96,96,2007-06-26,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
97,97,2007-06-26,"2100 North Stave Street, Chicago, IL 60647, USA",CULEX RESTUANS,21, N STAVE ST,T050,"2100  N STAVE ST, Chicago, IL",41.919343,-87.694259,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
98,98,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
99,99,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
100,100,2007-06-26,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
101,101,2007-06-26,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
102,102,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX PIPIENS/RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
103,103,2007-06-26,"North Streeter Drive, Chicago, IL 60611, USA",CULEX RESTUANS,53, N STREETER DR,T129,"5300  N STREETER DR, Chicago, IL",41.891126,-87.61156,5,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
104,104,2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
105,105,2007-06-26,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999129,-87.795585,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
106,106,2007-06-26,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
107,107,2007-06-26,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999997,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
108,108,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
109,109,2007-06-26,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
110,110,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
111,111,2007-06-26,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
112,112,2007-06-26,"3800 North California Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,38, N CALIFORNIA AVE,T019,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.69845699999998,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
113,113,2007-06-26,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
114,114,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
115,115,2007-06-26,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,9,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
116,116,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
117,117,2007-06-26,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,3,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
118,118,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
119,119,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,19,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
120,120,2007-06-26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
121,121,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,20,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
122,122,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,25,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
123,123,2007-06-26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,6,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
124,124,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
125,125,2007-06-26,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,3,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
126,126,2007-06-26,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,4,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
127,127,2007-06-26,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
128,128,2007-06-26,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,6,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
129,129,2007-06-26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,1,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
130,130,2007-06-26,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,2,0,91.5,71.5,81.5,69.0,72.0,0.0,16.5,0.08249999582767488,29.420000076293945,30.10000038146973,6.699999809265138,21.5,7.6000003814697275,0.5,1.0,0.5,1.0,0.0,1931.0,418.0
